Order ID,Order Date,Ship Date,Ship Mode,Customer Segment,Region,State,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-16940,2025-05-10,2025-05-12,Second Class,Corporate,South,Kerala,Office Supplies,Paper,7,0.0,7890.1,1461.22
ORD-16941,2025-12-10,2025-12-15,Standard Class,Consumer,South,Karnataka,Office Supplies,Labels,6,0.0,3271.54,725.27
ORD-16942,2025-02-26,2025-02-28,Standard Class,Corporate,West,Maharashtra,Furniture,Chairs,1,0.0,14873.04,2649.26
ORD-16943,2024-01-12,2024-01-14,Standard Class,Consumer,South,Kerala,Electronics,Tablets,7,0.0,94302.96,2522.49
ORD-16944,2024-06-12,2024-06-19,Standard Class,Corporate,South,Andhra Pradesh,Furniture,Tables,9,0.2,69662.87,6247.19
ORD-16945,2024-05-02,2024-05-04,Standard Class,Consumer,West,Maharashtra,Clothing,Men's Wear,2,0.05,2236.34,584.57
ORD-16946,2024-10-10,2024-10-11,First Class,Consumer,East,Jharkhand,Office Supplies,Envelopes,12,0.05,13564.53,1652.35
ORD-16947,2024-04-20,2024-04-26,Second Class,Consumer,South,Kerala,Electronics,Headphones,5,0.2,107964.45,22507.86
ORD-16948,2025-01-04,2025-01-11,Same Day,Corporate,West,Goa,Clothing,Men's Wear,6,0.0,18427.08,5031.55
ORD-16949,2024-08-29,2024-09-02,Same Day,Consumer,South,Karnataka,Furniture,Chairs,11,0.15,24070.31,4770.43
ORD-16950,2024-06-29,2024-06-30,Second Class,Consumer,North,Rajasthan,Furniture,Tables,6,0.15,76250.53,6677.69
ORD-16951,2024-02-27,2024-02-28,Standard Class,Corporate,West,Maharashtra,Clothing,Accessories,13,0.0,45063.26,13228.99
ORD-16952,2024-03-04,2024-03-07,Second Class,Consumer,West,Goa,Electronics,Tablets,1,0.0,23484.59,2132.48
ORD-16953,2024-10-05,2024-10-09,Standard Class,Consumer,West,Maharashtra,Office Supplies,Labels,14,0.0,9534.93,2005.15
ORD-16954,2024-02-06,2024-02-13,First Class,Consumer,South,Telangana,Furniture,Storage,11,0.15,107216.94,5694.71
ORD-16955,2024-04-01,2024-04-08,Second Class,Home Office,East,West Bengal,Electronics,Tablets,13,0.05,345300.3,11936.52
ORD-16956,2025-09-22,2025-09-28,Standard Class,Consumer,South,Andhra Pradesh,Office Supplies,Paper,10,0.15,6596.78,946.21
ORD-16957,2025-04-12,2025-04-18,Same Day,Home Office,West,Goa,Office Supplies,Envelopes,5,0.0,5469.46,1524.22
ORD-16958,2025-11-15,2025-11-21,Second Class,Consumer,West,Maharashtra,Furniture,Tables,3,0.0,48972.56,3673.76
ORD-16959,2024-11-05,2024-11-08,Second Class,Corporate,North,Delhi,Electronics,Tablets,11,0.2,166988.49,-3984.96
ORD-16960,2024-10-31,2024-11-05,First Class,Consumer,East,Jharkhand,Furniture,Bookcases,1,0.05,7081.87,406.5
ORD-16961,2024-01-16,2024-01-18,Same Day,Home Office,South,Telangana,Electronics,Tablets,8,0.3,41383.96,1547.9
ORD-16962,2024-12-30,2025-01-04,Standard Class,Home Office,North,Uttar Pradesh,Office Supplies,Pens,5,0.1,2010.61,562.38
ORD-16963,2025-10-14,2025-10-17,Standard Class,Corporate,East,Bihar,Clothing,Women's Wear,5,0.3,5383.04,992.87
ORD-16964,2025-02-01,2025-02-03,Standard Class,Home Office,South,Telangana,Office Supplies,Labels,10,0.1,6521.93,2243.29
ORD-16965,2025-08-16,2025-08-22,Standard Class,Corporate,East,Odisha,Clothing,Accessories,11,0.0,14616.2,2006.75
ORD-16966,2025-02-09,2025-02-13,Standard Class,Consumer,South,Kerala,Office Supplies,Labels,6,0.3,2610.98,906.46
ORD-16967,2024-11-25,2024-11-29,Standard Class,Home Office,North,Punjab,Electronics,Smartphones,6,0.2,180708.29,-7424.47
ORD-16968,2025-09-24,2025-09-30,Second Class,Consumer,West,Gujarat,Office Supplies,Binders,10,0.05,3664.22,472.14
ORD-16969,2024-08-27,2024-08-28,Standard Class,Corporate,East,Jharkhand,Clothing,Accessories,8,0.2,15284.65,3489.14
ORD-16970,2024-06-04,2024-06-11,Standard Class,Corporate,North,Delhi,Office Supplies,Paper,6,0.0,689.1,122.75
ORD-16971,2025-05-13,2025-05-18,Second Class,Consumer,North,Delhi,Furniture,Bookcases,5,0.0,46112.81,5504.98
ORD-16972,2024-08-29,2024-08-30,First Class,Consumer,North,Punjab,Clothing,Footwear,10,0.2,19189.12,3342.43
ORD-16973,2024-08-29,2024-09-04,First Class,Consumer,South,Tamil Nadu,Office Supplies,Paper,11,0.05,587.51,132.52
ORD-16974,2024-09-14,2024-09-17,Same Day,Home Office,South,Tamil Nadu,Electronics,Tablets,14,0.0,626327.02,41899.05
ORD-16975,2024-01-20,2024-01-22,Standard Class,Consumer,North,Haryana,Electronics,Smartphones,5,0.05,60118.63,-2452.8
ORD-16976,2024-01-31,2024-02-04,First Class,Corporate,South,Karnataka,Furniture,Chairs,1,0.0,14461.29,1262.18
ORD-16977,2025-04-27,2025-05-02,Standard Class,Consumer,South,Karnataka,Office Supplies,Pens,9,0.1,4971.48,901.3
ORD-16978,2024-10-21,2024-10-23,Standard Class,Corporate,East,Jharkhand,Furniture,Tables,14,0.05,110092.53,13332.33
ORD-16979,2024-01-29,2024-01-31,Standard Class,Consumer,South,Telangana,Electronics,Smartphones,8,0.1,120311.68,10617.32
ORD-16980,2025-09-07,2025-09-14,Standard Class,Home Office,North,Rajasthan,Office Supplies,Paper,2,0.05,1230.8,224.6
ORD-16981,2025-04-08,2025-04-13,Same Day,Consumer,South,Karnataka,Office Supplies,Paper,9,0.15,8817.56,1252.89
ORD-16982,2025-12-18,2025-12-24,Standard Class,Corporate,South,Kerala,Office Supplies,Pens,1,0.2,664.91,140.24
ORD-16983,2024-06-09,2024-06-15,Standard Class,Consumer,East,West Bengal,Clothing,Women's Wear,4,0.0,9446.04,1665.63
ORD-16984,2024-06-16,2024-06-18,Standard Class,Home Office,North,Punjab,Office Supplies,Pens,13,0.0,10962.96,2990.54
ORD-16985,2025-02-28,2025-03-05,Standard Class,Home Office,East,Jharkhand,Furniture,Bookcases,14,0.1,230567.7,31016.37
ORD-16986,2024-06-12,2024-06-17,Second Class,Consumer,South,Telangana,Office Supplies,Pens,13,0.0,9264.09,2763.97
ORD-16987,2024-09-22,2024-09-27,Standard Class,Corporate,South,Kerala,Electronics,Tablets,10,0.15,374357.3,16777.39
ORD-16988,2025-10-10,2025-10-14,Standard Class,Consumer,South,Tamil Nadu,Electronics,Laptops,8,0.1,284072.25,53900.31
ORD-16989,2025-06-28,2025-07-01,Second Class,Corporate,South,Andhra Pradesh,Electronics,Smartphones,13,0.1,461924.41,-4362.25
ORD-16990,2025-12-23,2025-12-26,Standard Class,Corporate,North,Punjab,Office Supplies,Pens,5,0.05,4845.51,1640.24
ORD-16991,2025-01-02,2025-01-04,Standard Class,Corporate,North,Delhi,Office Supplies,Paper,10,0.05,3608.01,1167.86
ORD-16992,2024-11-16,2024-11-23,Standard Class,Consumer,North,Uttar Pradesh,Clothing,Footwear,9,0.0,25991.49,4840.65
ORD-16993,2025-06-18,2025-06-20,Standard Class,Consumer,North,Haryana,Clothing,Footwear,13,0.3,22160.29,5412.63
ORD-16994,2024-11-11,2024-11-18,Standard Class,Consumer,West,Gujarat,Electronics,Laptops,4,0.0,169431.94,37919.33
ORD-16995,2025-07-31,2025-08-04,Same Day,Home Office,South,Kerala,Clothing,Accessories,2,0.0,1881.94,327.01
ORD-16996,2024-01-21,2024-01-23,Standard Class,Consumer,North,Punjab,Furniture,Storage,7,0.0,38524.62,1125.6
ORD-16997,2024-12-20,2024-12-27,First Class,Consumer,West,Maharashtra,Office Supplies,Binders,2,0.0,303.39,42.86
ORD-16998,2024-06-26,2024-07-02,Standard Class,Corporate,South,Andhra Pradesh,Clothing,Footwear,12,0.0,38925.7,8494.91
ORD-16999,2024-10-30,2024-11-06,Standard Class,Consumer,South,Tamil Nadu,Clothing,Men's Wear,1,0.15,2437.96,339.57
ORD-17000,2024-09-06,2024-09-08,Standard Class,Consumer,North,Haryana,Office Supplies,Labels,13,0.0,3188.68,544.9
ORD-17001,2024-07-18,2024-07-19,Standard Class,Corporate,West,Goa,Office Supplies,Paper,1,0.1,732.57,115.81
ORD-17002,2025-10-05,2025-10-11,Standard Class,Corporate,North,Delhi,Office Supplies,Pens,10,0.2,7976.03,924.16
ORD-17003,2024-04-22,2024-04-25,Second Class,Consumer,South,Telangana,Furniture,Tables,14,0.2,106075.91,11118.96
ORD-17004,2024-08-24,2024-08-29,Standard Class,Consumer,South,Tamil Nadu,Clothing,Accessories,3,0.1,5977.01,1145.26
ORD-17005,2025-12-10,2025-12-13,Standard Class,Consumer,South,Telangana,Electronics,Laptops,11,0.1,364060.01,80627.77
ORD-17006,2024-10-06,2024-10-12,Standard Class,Corporate,North,Haryana,Electronics,Laptops,3,0.05,28902.14,5084.21
ORD-17007,2024-12-02,2024-12-05,Standard Class,Home Office,South,Kerala,Electronics,Cameras,14,0.1,470135.1,63427.74
ORD-17008,2024-10-06,2024-10-13,Standard Class,Corporate,East,Bihar,Clothing,Men's Wear,1,0.0,2020.72,391.59
ORD-17009,2025-07-30,2025-08-03,Standard Class,Corporate,North,Rajasthan,Furniture,Chairs,11,0.0,184832.2,7004.32
ORD-17010,2024-10-16,2024-10-18,First Class,Consumer,North,Uttar Pradesh,Clothing,Accessories,9,0.2,11313.94,2575.84
ORD-17011,2024-07-29,2024-08-05,Standard Class,Consumer,North,Haryana,Office Supplies,Pens,6,0.2,372.04,58.46
ORD-17012,2025-10-27,2025-10-30,Standard Class,Home Office,West,Gujarat,Office Supplies,Labels,2,0.15,1953.79,596.78
ORD-17013,2025-01-12,2025-01-14,Standard Class,Consumer,West,Gujarat,Furniture,Storage,9,0.1,127654.21,6162.69
ORD-17014,2025-03-26,2025-04-02,First Class,Consumer,North,Punjab,Clothing,Women's Wear,11,0.05,19700.6,4959.25
ORD-17015,2025-07-23,2025-07-28,Standard Class,Corporate,West,Goa,Office Supplies,Envelopes,5,0.05,3533.14,882.41
ORD-17016,2024-07-13,2024-07-20,Standard Class,Consumer,North,Uttar Pradesh,Electronics,Cameras,11,0.0,137183.3,10325.29
ORD-17017,2025-03-01,2025-03-08,Standard Class,Corporate,North,Delhi,Electronics,Cameras,3,0.2,96688.53,22202.93
ORD-17018,2025-07-16,2025-07-17,Standard Class,Corporate,East,West Bengal,Furniture,Storage,7,0.1,28985.19,2867.14
ORD-17019,2024-07-12,2024-07-16,Standard Class,Corporate,East,Bihar,Electronics,Cameras,5,0.05,98431.84,-3769.12
ORD-17020,2024-01-27,2024-02-03,Second Class,Consumer,South,Tamil Nadu,Office Supplies,Labels,2,0.0,290.65,48.05
ORD-17021,2024-05-04,2024-05-06,Standard Class,Corporate,South,Tamil Nadu,Office Supplies,Envelopes,3,0.05,2479.52,470.99
ORD-17022,2025-10-25,2025-10-29,Standard Class,Corporate,West,Maharashtra,Clothing,Men's Wear,5,0.1,13834.99,1823.87
ORD-17023,2024-09-05,2024-09-11,Same Day,Consumer,West,Goa,Office Supplies,Paper,2,0.1,134.32,14.09
ORD-17024,2025-09-02,2025-09-09,Standard Class,Home Office,South,Telangana,Furniture,Bookcases,4,0.3,20887.44,3401.99
ORD-17025,2024-07-19,2024-07-25,Standard Class,Consumer,West,Goa,Electronics,Tablets,14,0.05,368011.41,32109.61
ORD-17026,2024-01-28,2024-02-04,Standard Class,Corporate,North,Haryana,Electronics,Headphones,10,0.05,253288.3,16513.15
ORD-17027,2025-10-06,2025-10-09,Standard Class,Consumer,South,Kerala,Office Supplies,Paper,8,0.1,8028.76,2580.06
ORD-17028,2024-05-04,2024-05-07,First Class,Consumer,North,Delhi,Office Supplies,Paper,8,0.05,6967.87,2308.71
ORD-17029,2024-05-08,2024-05-15,Second Class,Consumer,North,Haryana,Office Supplies,Pens,10,0.0,7729.2,1558.63
ORD-17030,2025-03-14,2025-03-17,Second Class,Home Office,East,West Bengal,Furniture,Chairs,3,0.0,49655.69,5841.88
ORD-17031,2024-07-31,2024-08-03,Second Class,Consumer,South,Tamil Nadu,Electronics,Headphones,8,0.0,110121.97,-1596.21
ORD-17032,2024-04-02,2024-04-07,Second Class,Corporate,West,Maharashtra,Office Supplies,Envelopes,13,0.0,11391.72,2108.29
ORD-17033,2025-02-01,2025-02-04,Same Day,Consumer,West,Gujarat,Furniture,Chairs,4,0.0,77396.81,7838.37
ORD-17034,2024-08-15,2024-08-20,Standard Class,Corporate,North,Rajasthan,Electronics,Headphones,9,0.0,89594.07,15561.22
ORD-17035,2025-01-09,2025-01-13,Standard Class,Corporate,South,Tamil Nadu,Clothing,Men's Wear,6,0.1,18314.41,1294.95
ORD-17036,2024-10-01,2024-10-04,First Class,Home Office,North,Uttar Pradesh,Clothing,Women's Wear,13,0.15,34569.49,8793.32
ORD-17037,2025-09-11,2025-09-14,Standard Class,Consumer,North,Uttar Pradesh,Office Supplies,Envelopes,6,0.0,6029.12,1009.72
ORD-17038,2024-03-15,2024-03-20,Standard Class,Consumer,East,Odisha,Electronics,Headphones,5,0.1,194372.16,27233.35
ORD-17039,2025-11-21,2025-11-28,Second Class,Consumer,West,Goa,Electronics,Headphones,5,0.0,117354.68,14328.7
ORD-17040,2025-06-13,2025-06-19,First Class,Consumer,South,Andhra Pradesh,Office Supplies,Envelopes,12,0.15,11767.0,2490.09
ORD-17041,2025-05-15,2025-05-16,Standard Class,Consumer,South,Andhra Pradesh,Office Supplies,Paper,9,0.0,9455.33,1047.1
ORD-17042,2024-08-18,2024-08-24,Same Day,Consumer,South,Karnataka,Office Supplies,Envelopes,4,0.0,4119.67,845.77
ORD-17043,2024-08-02,2024-08-04,Second Class,Consumer,South,Karnataka,Furniture,Storage,9,0.15,42361.78,1216.52
ORD-17044,2024-02-06,2024-02-12,Standard Class,Home Office,North,Delhi,Office Supplies,Binders,8,0.05,6773.07,1630.86
ORD-17045,2025-11-21,2025-11-24,Same Day,Consumer,North,Rajasthan,Clothing,Footwear,2,0.3,1896.1,297.7
ORD-17046,2024-07-11,2024-07-15,Standard Class,Consumer,North,Haryana,Office Supplies,Pens,2,0.05,1436.48,342.38
ORD-17047,2025-11-25,2025-11-26,Standard Class,Consumer,South,Tamil Nadu,Clothing,Accessories,9,0.0,22488.71,4568.51
ORD-17048,2024-09-24,2024-09-25,Standard Class,Home Office,West,Goa,Clothing,Women's Wear,4,0.0,8944.77,2284.28
ORD-17049,2024-09-17,2024-09-18,Second Class,Consumer,North,Delhi,Clothing,Footwear,5,0.1,11027.12,820.77
ORD-17050,2024-10-16,2024-10-19,Standard Class,Consumer,South,Telangana,Electronics,Tablets,3,0.05,75466.27,14153.89
ORD-17051,2024-02-16,2024-02-23,Standard Class,Consumer,North,Delhi,Clothing,Footwear,3,0.0,6923.86,445.81
ORD-17052,2025-11-07,2025-11-14,First Class,Corporate,South,Kerala,Clothing,Footwear,14,0.1,31859.4,2879.12
ORD-17053,2025-02-24,2025-02-26,Standard Class,Home Office,East,Bihar,Office Supplies,Labels,11,0.15,1028.95,168.09
ORD-17054,2024-11-02,2024-11-04,Same Day,Consumer,East,Jharkhand,Office Supplies,Pens,10,0.0,9201.65,1638.28
ORD-17055,2024-01-24,2024-01-26,Second Class,Corporate,South,Tamil Nadu,Office Supplies,Envelopes,13,0.2,4627.63,764.37
ORD-17056,2025-09-25,2025-09-29,Standard Class,Home Office,South,Karnataka,Clothing,Accessories,10,0.05,7452.83,666.68
ORD-17057,2025-08-29,2025-09-03,Standard Class,Corporate,North,Punjab,Furniture,Storage,10,0.1,104436.45,4928.78
ORD-17058,2024-02-04,2024-02-08,Standard Class,Consumer,West,Goa,Clothing,Footwear,5,0.05,10236.59,1433.23
ORD-17059,2025-01-10,2025-01-16,Standard Class,Home Office,North,Delhi,Clothing,Accessories,13,0.0,6990.46,1378.23
ORD-17060,2024-02-06,2024-02-11,Standard Class,Corporate,East,West Bengal,Office Supplies,Envelopes,11,0.15,4916.0,1539.04
ORD-17061,2025-08-17,2025-08-19,Standard Class,Corporate,South,Telangana,Electronics,Smartphones,7,0.0,29462.03,6928.54
ORD-17062,2025-07-06,2025-07-07,Standard Class,Home Office,West,Goa,Furniture,Chairs,5,0.1,12518.02,1569.76
ORD-17063,2024-11-13,2024-11-16,First Class,Consumer,South,Kerala,Electronics,Headphones,2,0.1,8244.53,1523.37
ORD-17064,2025-07-20,2025-07-21,Second Class,Consumer,West,Goa,Furniture,Bookcases,13,0.3,64835.67,9318.45
ORD-17065,2025-11-07,2025-11-10,Standard Class,Consumer,East,Jharkhand,Office Supplies,Envelopes,12,0.15,8162.59,2691.73
ORD-17066,2024-07-12,2024-07-19,Second Class,Home Office,West,Maharashtra,Electronics,Headphones,5,0.15,175182.83,16740.28
ORD-17067,2025-03-30,2025-03-31,First Class,Corporate,South,Karnataka,Furniture,Storage,14,0.0,108879.77,8490.07
ORD-17068,2025-04-02,2025-04-06,Standard Class,Corporate,South,Andhra Pradesh,Electronics,Smartphones,13,0.05,174572.15,-4778.3
ORD-17069,2025-09-10,2025-09-14,Standard Class,Home Office,West,Maharashtra,Furniture,Bookcases,9,0.1,92706.37,7966.56
ORD-17070,2025-12-02,2025-12-03,Standard Class,Corporate,East,West Bengal,Electronics,Smartphones,1,0.05,10548.84,1164.02
ORD-17071,2025-08-05,2025-08-08,First Class,Consumer,North,Uttar Pradesh,Furniture,Chairs,2,0.0,39232.55,3364.67
ORD-17072,2024-03-19,2024-03-22,Standard Class,Consumer,South,Kerala,Furniture,Bookcases,5,0.0,12905.51,1134.4
ORD-17073,2025-11-09,2025-11-14,First Class,Consumer,North,Delhi,Office Supplies,Paper,5,0.15,4896.48,848.53
ORD-17074,2025-02-26,2025-02-27,Same Day,Consumer,East,Bihar,Office Supplies,Binders,10,0.1,4287.0,1026.85
ORD-17075,2024-05-30,2024-06-06,Same Day,Consumer,North,Punjab,Furniture,Bookcases,6,0.0,96933.54,9007.18
ORD-17076,2024-08-14,2024-08-17,Standard Class,Corporate,North,Haryana,Electronics,Tablets,13,0.1,452326.23,78090.52
ORD-17077,2024-06-27,2024-06-29,Standard Class,Home Office,South,Andhra Pradesh,Office Supplies,Envelopes,7,0.15,6475.79,876.7
ORD-17078,2024-01-03,2024-01-07,First Class,Consumer,North,Punjab,Electronics,Tablets,12,0.1,98259.17,18180.08
ORD-17079,2024-04-25,2024-04-26,Second Class,Corporate,East,Odisha,Electronics,Cameras,5,0.05,20364.47,4322.44
ORD-17080,2025-02-23,2025-02-27,Second Class,Consumer,South,Tamil Nadu,Office Supplies,Envelopes,4,0.2,3233.5,1012.72
ORD-17081,2024-07-24,2024-07-26,Standard Class,Consumer,North,Punjab,Office Supplies,Binders,14,0.0,4697.29,770.8
ORD-17082,2024-09-25,2024-09-27,First Class,Corporate,South,Karnataka,Office Supplies,Paper,2,0.1,958.82,295.17
ORD-17083,2024-12-20,2024-12-21,Second Class,Consumer,North,Delhi,Office Supplies,Labels,7,0.0,8168.64,1906.41
ORD-17084,2024-10-25,2024-10-31,Standard Class,Consumer,South,Karnataka,Clothing,Footwear,3,0.05,8270.26,1789.66
ORD-17085,2025-12-14,2025-12-16,Standard Class,Home Office,South,Andhra Pradesh,Electronics,Cameras,8,0.05,162345.16,30082.08
ORD-17086,2024-12-04,2024-12-06,Standard Class,Consumer,East,Bihar,Office Supplies,Paper,8,0.15,5474.4,1303.49
ORD-17087,2024-02-26,2024-02-27,Standard Class,Corporate,South,Karnataka,Clothing,Footwear,8,0.0,15515.06,2251.88
ORD-17088,2024-09-01,2024-09-08,Second Class,Corporate,North,Delhi,Furniture,Storage,1,0.05,15811.24,1889.66
ORD-17089,2024-01-20,2024-01-23,Standard Class,Home Office,West,Gujarat,Furniture,Storage,10,0.3,87624.53,17211.93
ORD-17090,2024-02-09,2024-02-16,Standard Class,Corporate,West,Goa,Electronics,Smartphones,13,0.05,253613.22,41605.38
ORD-17091,2025-12-02,2025-12-06,Same Day,Consumer,East,Bihar,Electronics,Smartphones,11,0.15,264956.63,14697.91
ORD-17092,2025-11-11,2025-11-14,First Class,Consumer,South,Kerala,Office Supplies,Pens,6,0.15,5271.85,883.78
ORD-17093,2024-04-19,2024-04-20,Standard Class,Consumer,West,Goa,Electronics,Smartphones,9,0.3,124552.65,-4630.89
ORD-17094,2024-02-25,2024-03-03,Standard Class,Consumer,West,Maharashtra,Electronics,Headphones,11,0.0,264097.79,59719.63
ORD-17095,2025-01-30,2025-01-31,Standard Class,Consumer,North,Punjab,Electronics,Laptops,6,0.15,113246.51,10348.18
ORD-17096,2024-12-19,2024-12-24,Standard Class,Home Office,North,Rajasthan,Clothing,Footwear,11,0.0,7242.76,833.87
ORD-17097,2024-10-24,2024-10-27,Standard Class,Corporate,South,Telangana,Electronics,Tablets,2,0.15,21602.96,-434.56
ORD-17098,2025-01-04,2025-01-06,Second Class,Consumer,West,Goa,Office Supplies,Paper,4,0.1,2339.11,582.93
ORD-17099,2025-08-29,2025-09-04,Standard Class,Consumer,North,Haryana,Office Supplies,Envelopes,10,0.15,4605.08,476.77
ORD-17100,2025-02-18,2025-02-20,Same Day,Consumer,South,Tamil Nadu,Electronics,Tablets,7,0.05,68602.83,17134.37
ORD-17101,2024-06-27,2024-07-02,Standard Class,Home Office,South,Tamil Nadu,Furniture,Tables,2,0.2,16203.06,3063.51
ORD-17102,2025-04-23,2025-04-24,First Class,Consumer,East,Jharkhand,Electronics,Headphones,10,0.0,31990.53,5305.28
ORD-17103,2024-06-15,2024-06-18,Standard Class,Consumer,South,Telangana,Furniture,Tables,5,0.1,15111.26,1846.94
ORD-17104,2025-10-16,2025-10-23,Second Class,Home Office,West,Goa,Office Supplies,Paper,8,0.1,8313.99,2280.35
ORD-17105,2024-11-21,2024-11-28,Standard Class,Consumer,South,Telangana,Office Supplies,Labels,11,0.0,4725.84,981.41
ORD-17106,2024-04-29,2024-05-02,Standard Class,Consumer,East,Odisha,Furniture,Chairs,2,0.3,27589.84,2360.52
ORD-17107,2024-04-22,2024-04-24,Standard Class,Corporate,West,Gujarat,Office Supplies,Binders,8,0.1,572.33,136.92
ORD-17108,2024-09-11,2024-09-18,Standard Class,Home Office,North,Uttar Pradesh,Electronics,Headphones,8,0.0,211246.77,16228.2
ORD-17109,2024-05-30,2024-06-02,Second Class,Consumer,North,Haryana,Electronics,Headphones,11,0.0,247839.26,19206.8
ORD-17110,2025-01-09,2025-01-14,Standard Class,Consumer,South,Telangana,Electronics,Headphones,3,0.0,115250.44,23828.98
ORD-17111,2024-06-24,2024-06-29,First Class,Consumer,East,Jharkhand,Office Supplies,Envelopes,12,0.0,1274.42,367.02
ORD-17112,2024-05-28,2024-06-04,Second Class,Corporate,North,Rajasthan,Office Supplies,Paper,6,0.0,5244.99,1347.89
ORD-17113,2025-01-28,2025-01-30,Standard Class,Consumer,South,Telangana,Furniture,Storage,4,0.1,53930.05,10072.64
ORD-17114,2024-12-15,2024-12-16,Standard Class,Consumer,South,Andhra Pradesh,Office Supplies,Binders,13,0.0,8923.33,3101.32
ORD-17115,2024-12-26,2025-01-01,First Class,Home Office,East,Bihar,Electronics,Smartphones,12,0.1,36601.79,5313.64
ORD-17116,2024-09-09,2024-09-16,Standard Class,Home Office,North,Punjab,Electronics,Smartphones,1,0.0,22621.03,5065.79
ORD-17117,2025-01-17,2025-01-20,Standard Class,Corporate,South,Kerala,Office Supplies,Paper,6,0.0,589.42,110.96
ORD-17118,2024-12-30,2025-01-05,Standard Class,Consumer,South,Andhra Pradesh,Clothing,Women's Wear,2,0.2,2965.15,206.78
ORD-17119,2025-07-23,2025-07-29,First Class,Consumer,South,Tamil Nadu,Office Supplies,Pens,1,0.1,629.97,139.35
ORD-17120,2024-08-08,2024-08-13,Standard Class,Corporate,North,Uttar Pradesh,Office Supplies,Paper,3,0.05,2796.53,785.41
ORD-17121,2024-07-09,2024-07-15,Second Class,Consumer,South,Karnataka,Clothing,Accessories,11,0.05,7202.69,2005.58
ORD-17122,2025-06-06,2025-06-08,First Class,Corporate,South,Kerala,Electronics,Smartphones,13,0.0,303306.12,44010.28
ORD-17123,2024-06-17,2024-06-24,Second Class,Corporate,North,Punjab,Office Supplies,Binders,6,0.1,3162.31,513.81
ORD-17124,2025-04-07,2025-04-14,Standard Class,Consumer,South,Andhra Pradesh,Electronics,Tablets,5,0.0,68356.72,9925.99
ORD-17125,2025-07-26,2025-07-29,Standard Class,Consumer,North,Punjab,Office Supplies,Binders,10,0.15,9262.72,2583.3
ORD-17126,2025-08-10,2025-08-12,Standard Class,Home Office,North,Rajasthan,Furniture,Tables,14,0.2,64701.93,8316.35
ORD-17127,2024-03-19,2024-03-26,First Class,Corporate,South,Telangana,Office Supplies,Paper,12,0.1,2833.01,966.0
ORD-17128,2025-02-18,2025-02-21,First Class,Consumer,South,Andhra Pradesh,Furniture,Tables,1,0.1,3508.56,304.72
ORD-17129,2025-11-26,2025-12-02,Second Class,Home Office,South,Tamil Nadu,Office Supplies,Labels,7,0.2,5914.01,1169.59
ORD-17130,2024-04-10,2024-04-14,Same Day,Corporate,West,Goa,Electronics,Headphones,1,0.0,37503.75,4410.48
ORD-17131,2024-04-20,2024-04-21,Same Day,Corporate,North,Rajasthan,Office Supplies,Labels,5,0.0,1425.28,216.84
ORD-17132,2025-09-20,2025-09-21,Standard Class,Home Office,North,Punjab,Office Supplies,Pens,1,0.3,475.96,151.89
ORD-17133,2025-05-23,2025-05-28,Standard Class,Consumer,North,Uttar Pradesh,Clothing,Men's Wear,9,0.0,19444.56,5672.56
ORD-17134,2024-11-19,2024-11-24,Second Class,Corporate,South,Kerala,Electronics,Cameras,1,0.1,4441.92,699.09
ORD-17135,2025-05-30,2025-06-01,Second Class,Corporate,West,Gujarat,Furniture,Chairs,1,0.05,7598.77,1309.39
ORD-17136,2024-11-17,2024-11-20,Same Day,Consumer,South,Kerala,Office Supplies,Labels,3,0.0,1239.53,248.77
ORD-17137,2025-01-27,2025-01-30,Standard Class,Consumer,North,Rajasthan,Office Supplies,Paper,3,0.1,411.93,94.51
ORD-17138,2024-12-08,2024-12-10,Second Class,Consumer,West,Gujarat,Clothing,Men's Wear,1,0.0,1614.46,240.8
ORD-17139,2024-04-18,2024-04-25,Second Class,Consumer,North,Punjab,Office Supplies,Envelopes,10,0.1,983.74,288.3
ORD-17140,2024-09-05,2024-09-07,Standard Class,Corporate,West,Gujarat,Office Supplies,Envelopes,12,0.15,5193.05,747.72
ORD-17141,2025-01-19,2025-01-20,Standard Class,Home Office,South,Andhra Pradesh,Office Supplies,Binders,14,0.0,11756.1,1484.15
ORD-17142,2025-01-11,2025-01-17,Second Class,Consumer,North,Haryana,Office Supplies,Envelopes,4,0.05,2567.06,569.46
ORD-17143,2025-08-13,2025-08-17,Second Class,Home Office,South,Telangana,Office Supplies,Envelopes,9,0.1,8081.07,1805.78
ORD-17144,2025-03-02,2025-03-09,Same Day,Corporate,West,Goa,Office Supplies,Binders,10,0.1,6086.61,935.15
ORD-17145,2025-09-21,2025-09-27,Second Class,Corporate,East,Bihar,Office Supplies,Binders,14,0.0,8289.61,2495.93
ORD-17146,2024-09-12,2024-09-15,Standard Class,Consumer,South,Telangana,Electronics,Smartphones,1,0.05,29262.35,3125.36
ORD-17147,2024-03-22,2024-03-28,Standard Class,Consumer,South,Kerala,Electronics,Laptops,8,0.1,81543.6,9419.39
ORD-17148,2024-01-16,2024-01-23,Second Class,Consumer,West,Maharashtra,Furniture,Tables,11,0.0,70940.12,9529.43
ORD-17149,2024-10-15,2024-10-16,First Class,Consumer,North,Rajasthan,Electronics,Tablets,9,0.15,67295.73,3640.14
ORD-17150,2025-12-27,2025-12-30,First Class,Corporate,North,Punjab,Electronics,Headphones,7,0.2,245778.32,17802.29
